id,release_date,movie,production_budget,domestic_gross_x,worldwide_gross,net_profit,ROI,release_year,clean_movie,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,clean_title_x,primary_genre,title,studio,domestic_gross_y,foreign_gross,year,total_gross,clean_title_y
41,2013-11-08,The Book Thief,19000000.0,21488481.0,76086711.0,57086711.0,3.004563736842105,2013,the book thief,tt0816442,The Book Thief,The Book Thief,2013.0,131.0,"Drama,War",7.6,119023.0,the book thief,Drama,The Book Thief,Fox,21500000.0,55100000.0,2013.0,76600000.0,the book thief
42,2007-10-19,"Gone, Baby, Gone",19000000.0,20300218.0,34352162.0,15352162.0,0.8080085263157895,2007,"gone, baby, gone",,,,,,,,,,Unknown,,,,,,,
43,2000-07-26,Thomas and the Magic Railroad,19000000.0,15911332.0,15911332.0,-3088668.0,-0.16256147368421053,2000,thomas and the magic railroad,,,,,,,,,,Unknown,,,,,,,
44,1962-11-08,Mutiny on The Bounty,19000000.0,13680000.0,13680000.0,-5320000.0,-0.28,1962,mutiny on the bounty,,,,,,,,,,Unknown,,,,,,,
45,2002-09-20,Sen to Chihiro no Kamikakushi,19000000.0,10049886.0,274949886.0,255949886.0,13.471046631578947,2002,sen to chihiro no kamikakushi,,,,,,,,,,Unknown,,,,,,,
46,2008-10-17,Sex Drive,19000000.0,8402485.0,10412485.0,-8587515.0,-0.4519744736842105,2008,sex drive,,,,,,,,,,Unknown,,,,,,,
47,1998-01-09,Firestorm,19000000.0,8123860.0,8123860.0,-10876140.0,-0.5724284210526316,1998,firestorm,,,,,,,,,,Unknown,,,,,,,
48,2011-03-04,Take Me Home Tonight,19000000.0,6928068.0,7576604.0,-11423396.0,-0.6012313684210526,2011,take me home tonight,tt0810922,Take Me Home Tonight,Take Me Home Tonight,2011.0,97.0,"Comedy,Drama,Romance",6.3,48393.0,take me home tonight,Comedy,Take Me Home Tonight,Rela.,6900000.0,,2011.0,,take me home tonight
49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,-13254497.0,-0.6976051052631579,2012,won't back down,tt1870529,Won't Back Down,Won't Back Down,2012.0,121.0,Drama,6.4,5915.0,won't back down,Drama,Won't Back Down,Fox,5300000.0,,2012.0,,won't back down
50,2018-06-01,Action Point,19000000.0,5059608.0,5103675.0,-13896325.0,-0.7313855263157895,2018,action point,tt6495770,Action Point,Action Point,2018.0,85.0,Comedy,5.0,6657.0,action point,Comedy,,,,,,,
51,1964-01-01,The Fall of the Roman Empire,19000000.0,4750000.0,4750000.0,-14250000.0,-0.75,1964,the fall of the roman empire,,,,,,,,,,Unknown,,,,,,,
52,1993-11-24,The Nutcracker,19000000.0,2119994.0,2119994.0,-16880006.0,-0.8884213684210527,1993,the nutcracker,,,,,,,,,,Unknown,,,,,,,
53,2011-12-13,George Balanchine\'s The Nutcracker,19000000.0,2119994.0,2119994.0,-16880006.0,-0.8884213684210527,2011,george balanchine\'s the nutcracker,,,,,,,,,,Unknown,,,,,,,
54,1996-08-16,Kansas City,19000000.0,1353824.0,1353824.0,-17646176.0,-0.9287461052631579,1996,kansas city,,,,,,,,,,Unknown,,,,,,,
55,2016-03-08,Out of the Inferno,19000000.0,0.0,0.0,-19000000.0,-1.0,2016,out of the inferno,,,,,,,,,,Unknown,,,,,,,
56,2005-06-24,George A. Romero's Land of the Dead,18975000.0,20700082.0,47751015.0,28776015.0,1.5165225296442688,2005,george a. romero's land of the dead,,,,,,,,,,Unknown,,,,,,,
57,2006-12-15,IndigÃ¨nes,18900000.0,320700.0,26063572.0,7163572.0,0.37902497354497355,2006,indigã¨nes,,,,,,,,,,Unknown,,,,,,,
58,2005-04-15,The Amityville Horror,18500000.0,65233369.0,109175673.0,90675673.0,4.90138772972973,2005,the amityville horror,,,,,,,,,,Unknown,,,,,,,
59,2002-12-06,Adaptation,18500000.0,22498520.0,32531759.0,14031759.0,0.7584734594594594,2002,adaptation,,,,,,,,,,Unknown,,,,,,,
60,2009-10-02,The Invention of Lying,18500000.0,18451251.0,32679264.0,14179264.0,0.7664467027027027,2009,the invention of lying,,,,,,,,,,Unknown,,,,,,,
61,1998-05-22,Fear and Loathing in Las Vegas,18500000.0,10680275.0,13711903.0,-4788097.0,-0.25881605405405406,1998,fear and loathing in las vegas,,,,,,,,,,Unknown,,,,,,,
62,2008-07-04,Ne le dis Ã personne,18500000.0,6198883.0,33954018.0,15454018.0,0.8353523243243243,2008,ne le dis ã personne,,,,,,,,,,Unknown,,,,,,,
63,2001-02-02,Left Behind,18500000.0,4221341.0,4221341.0,-14278659.0,-0.7718194054054054,2001,left behind,,,,,,,,,,Unknown,,,,,,,
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,252944428.0,14.052468222222222,2014,neighbors,tt2004420,Neighbors,Neighbors,2014.0,97.0,Comedy,6.3,266020.0,neighbors,Comedy,Neighbors,Uni.,150200000.0,120500000.0,2014.0,270700000.0,neighbors
65,2006-11-03,Borat,18000000.0,128505958.0,261443242.0,243443242.0,13.524624555555556,2006,borat,,,,,,,,,,Unknown,,,,,,,
66,1994-07-29,The Mask,18000000.0,119920129.0,351620129.0,333620129.0,18.534451611111113,1994,the mask,,,,,,,,,,Unknown,,,,,,,
67,1988-06-03,Big,18000000.0,114968774.0,151668774.0,133668774.0,7.426043,1988,big,,,,,,,,,,Unknown,,,,,,,
68,2001-07-13,Legally Blonde,18000000.0,96493426.0,141809235.0,123809235.0,6.878290833333334,2001,legally blonde,,,,,,,,,,Unknown,,,,,,,
69,2004-04-30,Mean Girls,18000000.0,86047227.0,130953026.0,112953026.0,6.275168111111111,2004,mean girls,,,,,,,,,,Unknown,,,,,,,
70,1984-06-01,Star Trek III: The Search for Spock,18000000.0,76471046.0,87000000.0,69000000.0,3.8333333333333335,1984,star trek iii the search for spock,,,,,,,,,,Unknown,,,,,,,
71,2005-09-09,The Exorcism of Emily Rose,18000000.0,75072454.0,144529078.0,126529078.0,7.029393222222223,2005,the exorcism of emily rose,,,,,,,,,,Unknown,,,,,,,
72,1999-12-10,Deuce Bigalow: Male Gigolo,18000000.0,65535067.0,92935067.0,74935067.0,4.163059277777778,1999,deuce bigalow male gigolo,,,,,,,,,,Unknown,,,,,,,
73,2004-01-01,Barbershop 2: Back in Business,18000000.0,65070412.0,65842412.0,47842412.0,2.6579117777777777,2004,barbershop 2 back in business,,,,,,,,,,Unknown,,,,,,,
74,2005-12-16,The Family Stone,18000000.0,60062868.0,92357499.0,74357499.0,4.130972166666667,2005,the family stone,,,,,,,,,,Unknown,,,,,,,
75,2003-11-26,Bad Santa,18000000.0,60060328.0,77147031.0,59147031.0,3.2859461666666667,2003,bad santa,,,,,,,,,,Unknown,,,,,,,
76,1987-06-12,Predator,18000000.0,59735548.0,98267558.0,80267558.0,4.459308777777777,1987,predator,,,,,,,,,,Unknown,,,,,,,
77,2016-03-25,My Big Fat Greek Wedding 2,18000000.0,59689605.0,92096558.0,74096558.0,4.116475444444444,2016,my big fat greek wedding 2,tt3760922,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,2016.0,94.0,"Comedy,Romance",6.0,25933.0,my big fat greek wedding 2,Comedy,My Big Fat Greek Wedding 2,Uni.,59700000.0,29200000.0,2016.0,88900000.0,my big fat greek wedding 2
78,2015-09-11,The Perfect Guy,18000000.0,57027435.0,60278166.0,42278166.0,2.348787,2015,the perfect guy,tt3862750,The Perfect Guy,The Perfect Guy,2015.0,100.0,"Crime,Drama,Horror",5.6,8998.0,the perfect guy,Crime,The Perfect Guy,SGem,57000000.0,3200000.0,2015.0,60200000.0,the perfect guy
79,1997-05-02,Austin Powers: International Man of Mystery,18000000.0,53883989.0,67683989.0,49683989.0,2.760221611111111,1997,austin powers international man of mystery,,,,,,,,,,Unknown,,,,,,,
80,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0,55695194.0,3.0941774444444445,2011,diary of a wimpy kid rodrick rules,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,2011.0,99.0,"Comedy,Family",6.6,23135.0,diary of a wimpy kid rodrick rules,Comedy,Diary of a Wimpy Kid: Rodrick Rules,Fox,52700000.0,19700000.0,2011.0,72400000.0,diary of a wimpy kid rodrick rules
81,1984-09-19,Amadeus,18000000.0,51973029.0,51973029.0,33973029.0,1.8873905,1984,amadeus,,,,,,,,,,Unknown,,,,,,,
82,2008-04-11,Prom Night,18000000.0,43869350.0,57193655.0,39193655.0,2.1774252777777776,2008,prom night,,,,,,,,,,Unknown,,,,,,,
83,2011-04-08,Soul Surfer,18000000.0,43853424.0,47158652.0,29158652.0,1.619925111111111,2011,soul surfer,tt1596346,Soul Surfer,Soul Surfer,2011.0,112.0,"Biography,Drama,Family",7.1,41659.0,soul surfer,Biography,Soul Surfer,TriS,43900000.0,3200000.0,2011.0,47100000.0,soul surfer
84,2003-09-26,Under the Tuscan Sun,18000000.0,43601508.0,57490024.0,39490024.0,2.193890222222222,2003,under the tuscan sun,,,,,,,,,,Unknown,,,,,,,
85,2018-06-29,Uncle Drew,18000000.0,42469946.0,46527161.0,28527161.0,1.5848422777777778,2018,uncle drew,tt7334528,Uncle Drew,Uncle Drew,2018.0,103.0,"Comedy,Sport",5.7,9739.0,uncle drew,Comedy,Uncle Drew,LG/S,42500000.0,4200000.0,2018.0,46700000.0,uncle drew
86,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),18000000.0,42340598.0,103215094.0,85215094.0,4.734171888888889,2014,birdman or (the unexpected virtue of ignorance),tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),2014.0,119.0,"Comedy,Drama",7.7,519417.0,birdman or (the unexpected virtue of ignorance),Comedy,,,,,,,
87,1986-10-10,Peggy Sue Got Married,18000000.0,41382841.0,41382841.0,23382841.0,1.2990467222222222,1986,peggy sue got married,,,,,,,,,,Unknown,,,,,,,
88,2001-12-26,Gosford Park,18000000.0,41300105.0,41300105.0,23300105.0,1.2944502777777778,2001,gosford park,,,,,,,,,,Unknown,,,,,,,
89,2002-01-11,Orange County,18000000.0,41059716.0,43308707.0,25308707.0,1.4060392777777777,2002,orange county,,,,,,,,,,Unknown,,,,,,,
90,2013-07-26,Blue Jasmine,18000000.0,33404871.0,102912961.0,84912961.0,4.717386722222222,2013,blue jasmine,tt2334873,Blue Jasmine,Blue Jasmine,2013.0,98.0,Drama,7.3,179453.0,blue jasmine,Drama,Blue Jasmine,SPC,33400000.0,64099999.0,2013.0,97499999.0,blue jasmine
91,2006-04-28,United 93,18000000.0,31567134.0,77635035.0,59635035.0,3.3130575,2006,united 93,,,,,,,,,,Unknown,,,,,,,
92,2003-12-05,Honey,18000000.0,30272254.0,62646763.0,44646763.0,2.480375722222222,2003,honey,,,,,,,,,,Unknown,,,,,,,
93,2005-10-14,The Fog,18000000.0,29511112.0,37048526.0,19048526.0,1.0582514444444444,2005,the fog,,,,,,,,,,Unknown,,,,,,,
94,1996-05-24,Spy Hard,18000000.0,26936265.0,26936265.0,8936265.0,0.4964591666666667,1996,spy hard,,,,,,,,,,Unknown,,,,,,,
95,2015-08-07,Ricki and the Flash,18000000.0,26839498.0,41166033.0,23166033.0,1.2870018333333333,2015,ricki and the flash,tt3623726,Ricki and the Flash,Ricki and the Flash,2015.0,101.0,"Comedy,Drama,Music",5.9,20932.0,ricki and the flash,Comedy,Ricki and the Flash,TriS,26800000.0,14500000.0,2015.0,41300000.0,ricki and the flash
96,1989-12-13,Glory,18000000.0,26593580.0,26593580.0,8593580.0,0.47742111111111113,1989,glory,,,,,,,,,,Unknown,,,,,,,
97,1984-06-29,Conan the Destroyer,18000000.0,26400000.0,26400000.0,8400000.0,0.4666666666666667,1984,conan the destroyer,,,,,,,,,,Unknown,,,,,,,
98,2015-11-13,Love the Coopers,18000000.0,26302731.0,42227490.0,24227490.0,1.3459716666666666,2015,love the coopers,tt2279339,Love the Coopers,Love the Coopers,2015.0,107.0,"Comedy,Fantasy,Romance",5.8,18018.0,love the coopers,Comedy,Love the Coopers,LGF,26300000.0,16100000.0,2015.0,42400000.0,love the coopers
99,1970-06-24,Catch-22,18000000.0,24911670.0,24911670.0,6911670.0,0.38398166666666667,1970,catch-22,,,,,,,,,,Unknown,,,,,,,
100,2009-04-10,Observe and Report,18000000.0,24007324.0,27148898.0,9148898.0,0.5082721111111111,2009,observe and report,,,,,,,,,,Unknown,,,,,,,
1,1980-11-14,Raging Bull,18000000.0,23380203.0,23380203.0,5380203.0,0.2989001666666667,1980,raging bull,,,,,,,,,,Unknown,,,,,,,
2,2009-09-18,Love Happens,18000000.0,22965110.0,36133014.0,18133014.0,1.0073896666666666,2009,love happens,,,,,,,,,,Unknown,,,,,,,
3,2009-09-25,Fame,18000000.0,22455510.0,80227619.0,62227619.0,3.4570899444444443,2009,fame,,,,,,,,,,Unknown,,,,,,,
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,22651864.0,1.2584368888888888,2017,the circle,tt2943946,The Circle,The Circle,2017.0,93.0,"Drama,Horror,Thriller",5.1,17.0,the circle,Drama,,,,,,,
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,22651864.0,1.2584368888888888,2017,the circle,tt4287320,The Circle,The Circle,2017.0,110.0,"Drama,Sci-Fi,Thriller",5.3,72536.0,the circle,Drama,,,,,,,
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,22651864.0,1.2584368888888888,2017,the circle,tt6954894,The Circle,The Circle,2017.0,65.0,Documentary,,,the circle,Documentary,,,,,,,
5,1985-12-04,Young Sherlock Holmes,18000000.0,19739000.0,19739000.0,1739000.0,0.0966111111111111,1985,young sherlock holmes,,,,,,,,,,Unknown,,,,,,,
6,2010-11-05,127 Hours,18000000.0,18335230.0,60217171.0,42217171.0,2.345398388888889,2010,127 hours,tt1542344,127 Hours,127 Hours,2010.0,94.0,"Adventure,Biography,Drama",7.6,323949.0,127 hours,Adventure,127 Hours,FoxS,18300000.0,42400000.0,2010.0,60700000.0,127 hours
7,2000-05-19,Small Time Crooks,18000000.0,17266359.0,29934477.0,11934477.0,0.6630265,2000,small time crooks,,,,,,,,,,Unknown,,,,,,,
8,2000-05-12,Center Stage,18000000.0,17200925.0,21361109.0,3361109.0,0.18672827777777778,2000,center stage,,,,,,,,,,Unknown,,,,,,,
9,2016-01-15,Norm of the North,18000000.0,17062499.0,30535660.0,12535660.0,0.6964255555555555,2016,norm of the north,tt1594972,Norm of the North,Norm of the North,2016.0,90.0,"Adventure,Animation,Comedy",3.6,7951.0,norm of the north,Adventure,Norm of the North,LGF,17100000.0,,2016.0,,norm of the north
10,2004-02-06,Catch That Kid,18000000.0,16703799.0,16959614.0,-1040386.0,-0.057799222222222224,2004,catch that kid,,,,,,,,,,Unknown,,,,,,,
11,2013-08-16,Jobs,18000000.0,16131410.0,43402515.0,25402515.0,1.4112508333333333,2013,jobs,tt2357129,Jobs,Jobs,2013.0,128.0,"Biography,Drama",5.9,88788.0,jobs,Biography,Jobs,ORF,16100000.0,19800000.0,2013.0,35900000.0,jobs
12,2001-10-26,Life as a House,18000000.0,15652637.0,23889158.0,5889158.0,0.32717544444444446,2001,life as a house,,,,,,,,,,Unknown,,,,,,,
13,2010-01-08,Youth in Revolt,18000000.0,15285588.0,19685588.0,1685588.0,0.09364377777777778,2010,youth in revolt,,,,,,,,,,Unknown,Youth in Revolt,W/Dim.,15300000.0,4400000.0,2010.0,19700000.0,youth in revolt
14,2014-07-25,And So It Goes,18000000.0,15160801.0,17920013.0,-79987.0,-0.004443722222222222,2014,and so it goes,tt2465146,And So It Goes,And So It Goes,2014.0,94.0,"Comedy,Drama,Romance",5.8,11597.0,and so it goes,Comedy,And So It Goes,CE,15200000.0,10200000.0,2014.0,25400000.0,and so it goes
15,2009-07-10,"I Love You, Beth Cooper",18000000.0,14800725.0,16382538.0,-1617462.0,-0.089859,2009,"i love you, beth cooper",,,,,,,,,,Unknown,,,,,,,
16,1981-07-24,Blow Out,18000000.0,13747234.0,13747234.0,-4252766.0,-0.23626477777777777,1981,blow out,,,,,,,,,,Unknown,,,,,,,
17,2001-03-30,The Tailor of Panama,18000000.0,13491653.0,27491653.0,9491653.0,0.5273140555555555,2001,the tailor of panama,,,,,,,,,,Unknown,,,,,,,
18,1981-05-22,The Legend of the Lone Ranger,18000000.0,13400000.0,13400000.0,-4600000.0,-0.25555555555555554,1981,the legend of the lone ranger,,,,,,,,,,Unknown,,,,,,,
19,2014-01-31,Labor Day,18000000.0,13371528.0,14189810.0,-3810190.0,-0.2116772222222222,2014,labor day,,,,,,,,,,Unknown,Labor Day,Par.,13400000.0,6900000.0,2014.0,20300000.0,labor day
20,2013-08-30,Getaway,18000000.0,10501938.0,11813989.0,-6186011.0,-0.3436672777777778,2013,getaway,tt2167202,Getaway,Getaway,2013.0,90.0,"Action,Crime,Thriller",4.4,22157.0,getaway,Action,,,,,,,
21,1997-09-26,The Ice Storm,18000000.0,8038061.0,16011975.0,-1988025.0,-0.11044583333333333,1997,the ice storm,,,,,,,,,,Unknown,,,,,,,
22,2004-10-15,Being Julia,18000000.0,7739049.0,14488705.0,-3511295.0,-0.19507194444444445,2004,being julia,,,,,,,,,,Unknown,,,,,,,
23,1989-03-22,Troop Beverly Hills,18000000.0,7190505.0,7190505.0,-10809495.0,-0.6005275,1989,troop beverly hills,,,,,,,,,,Unknown,,,,,,,
24,1986-02-21,Nine 1/2 Weeks,18000000.0,6734844.0,6734844.0,-11265156.0,-0.625842,1986,nine 1/2 weeks,,,,,,,,,,Unknown,,,,,,,
25,2010-01-15,The Last Station,18000000.0,6617867.0,15696146.0,-2303854.0,-0.12799188888888888,2010,the last station,,,,,,,,,,Unknown,The Last Station,SPC,6600000.0,6900000.0,2010.0,13500000.0,the last station
26,1981-06-26,Dragonslayer,18000000.0,6000000.0,6000000.0,-12000000.0,-0.6666666666666666,1981,dragonslayer,,,,,,,,,,Unknown,,,,,,,
27,1994-09-30,Ed Wood,18000000.0,5828466.0,5828466.0,-12171534.0,-0.6761963333333333,1994,ed wood,,,,,,,,,,Unknown,,,,,,,
28,2008-06-06,Mongol,18000000.0,5705761.0,27147349.0,9147349.0,0.5081860555555555,2008,mongol,,,,,,,,,,Unknown,,,,,,,
29,2008-10-08,RocknRolla,18000000.0,5700626.0,27794339.0,9794339.0,0.5441299444444444,2008,rocknrolla,,,,,,,,,,Unknown,,,,,,,
30,1982-06-25,Megaforce,18000000.0,5675599.0,5675599.0,-12324401.0,-0.6846889444444444,1982,megaforce,,,,,,,,,,Unknown,,,,,,,
31,2010-08-20,Mao's Last Dancer,18000000.0,4806750.0,25941437.0,7941437.0,0.44119094444444446,2010,mao's last dancer,,,,,,,,,,Unknown,Mao's Last Dancer,Gold.,4800000.0,17500000.0,2010.0,22300000.0,mao's last dancer
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,-10870330.0,-0.6039072222222223,1996,hamlet,,,,,,,,,,Unknown,,,,,,,
33,2014-04-11,The Railway Man,18000000.0,4438438.0,23910210.0,5910210.0,0.328345,2014,the railway man,,,,,,,,,,Unknown,The Railway Man,Wein.,4400000.0,17900000.0,2014.0,22300000.0,the railway man
34,1995-12-29,Restoration,18000000.0,4100000.0,4100000.0,-13900000.0,-0.7722222222222223,1995,restoration,,,,,,,,,,Unknown,,,,,,,
35,2016-03-18,Midnight Special,18000000.0,3712282.0,7680250.0,-10319750.0,-0.5733194444444445,2016,midnight special,tt2649554,Midnight Special,Midnight Special,2016.0,112.0,"Action,Drama,Mystery",6.6,67921.0,midnight special,Action,Midnight Special,WB,3700000.0,2500000.0,2016.0,6200000.0,midnight special
36,2016-11-25,Miss Sloane,18000000.0,3500605.0,7719630.0,-10280370.0,-0.5711316666666667,2016,miss sloane,tt4540710,Miss Sloane,Miss Sloane,2016.0,132.0,"Drama,Thriller",7.5,52788.0,miss sloane,Drama,Miss Sloane,EC,3500000.0,5600000.0,2016.0,9100000.0,miss sloane
37,2013-09-27,Metallica Through the Never,18000000.0,3419967.0,9082906.0,-8917094.0,-0.4953941111111111,2013,metallica through the never,tt2172935,Metallica Through the Never,Metallica Through the Never,2013.0,93.0,Music,7.2,15592.0,metallica through the never,Music,Metallica Through the Never,PH,3400000.0,4600000.0,2013.0,8000000.0,metallica through the never
38,2003-09-19,Anything Else,18000000.0,3203044.0,13203044.0,-4796956.0,-0.26649755555555554,2003,anything else,,,,,,,,,,Unknown,,,,,,,
39,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0,-15516210.0,-0.8620116666666666,1996,unforgettable,,,,,,,,,,Unknown,,,,,,,
40,2017-03-17,T2: Trainspotting,18000000.0,2402004.0,42091262.0,24091262.0,1.3384034444444444,2017,t2 trainspotting,tt2763304,T2 Trainspotting,T2 Trainspotting,2017.0,117.0,Drama,7.2,97010.0,t2 trainspotting,Drama,T2: Trainspotting,TriS,2400000.0,39300000.0,2017.0,41700000.0,t2 trainspotting
41,2009-12-30,Das Weisse Band: Eine deutsche Kindergeschichte,18000000.0,2222862.0,25727044.0,7727044.0,0.42928022222222223,2009,das weisse band eine deutsche kindergeschichte,,,,,,,,,,Unknown,,,,,,,
42,1986-04-25,8 Million Ways to Die,18000000.0,1305114.0,1305114.0,-16694886.0,-0.9274936666666667,1986,8 million ways to die,,,,,,,,,,Unknown,,,,,,,
43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,-16800490.0,-0.9333605555555555,2013,phantom,tt1922685,Phantom,Phantom,2013.0,98.0,"Drama,History,Thriller",5.9,12786.0,phantom,Drama,,,,,,,
43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,-16800490.0,-0.9333605555555555,2013,phantom,tt3088580,Phantom,Phantom,2013.0,76.0,Drama,7.7,1165.0,phantom,Drama,,,,,,,
44,2002-04-26,The Salton Sea,18000000.0,676698.0,676698.0,-17323302.0,-0.9624056666666667,2002,the salton sea,,,,,,,,,,Unknown,,,,,,,
45,2009-04-24,The Informers,18000000.0,315000.0,315000.0,-17685000.0,-0.9825,2009,the informers,,,,,,,,,,Unknown,,,,,,,
46,1999-09-24,One Man's Hero,18000000.0,229311.0,229311.0,-17770689.0,-0.9872605,1999,one man's hero,,,,,,,,,,Unknown,,,,,,,
47,2010-10-15,Carlos,18000000.0,145526.0,1619153.0,-16380847.0,-0.9100470555555555,2010,carlos,,,,,,,,,,Unknown,Carlos,IFC,146000.0,726000.0,2010.0,872000.0,carlos
48,2006-09-22,Renaissance,18000000.0,70644.0,2401413.0,-15598587.0,-0.8665881666666667,2006,renaissance,,,,,,,,,,Unknown,,,,,,,
49,2008-12-31,I Come with the Rain,18000000.0,0.0,627422.0,-17372578.0,-0.9651432222222223,2008,i come with the rain,,,,,,,,,,Unknown,,,,,,,
50,2016-04-15,I Am Wrath,18000000.0,0.0,309608.0,-17690392.0,-0.9827995555555555,2016,i am wrath,tt3212232,I Am Wrath,I Am Wrath,2016.0,92.0,"Action,Crime,Drama",5.4,11198.0,i am wrath,Action,,,,,,,
51,2014-11-14,Wolves,18000000.0,0.0,94953.0,-17905047.0,-0.9947248333333333,2014,wolves,tt1403241,Wolves,Wolves,2014.0,91.0,"Action,Fantasy,Horror",5.3,7312.0,wolves,Action,Wolves,KE,12100.0,,2014.0,,wolves
52,2008-04-08,Day of the Dead,18000000.0,0.0,0.0,-18000000.0,-1.0,2008,day of the dead,,,,,,,,,,Unknown,,,,,,,
53,2014-08-22,The Prince,18000000.0,0.0,0.0,-18000000.0,-1.0,2014,the prince,tt1085492,The Prince,The Prince,2014.0,93.0,"Action,Thriller",4.6,16048.0,the prince,Action,,,,,,,
53,2014-08-22,The Prince,18000000.0,0.0,0.0,-18000000.0,-1.0,2014,the prince,tt3918106,The Prince,Ksiaze,2014.0,71.0,,,,the prince,Unknown,,,,,,,
53,2014-08-22,The Prince,18000000.0,0.0,0.0,-18000000.0,-1.0,2014,the prince,tt4161288,The Prince,Shah-zadeh,2014.0,92.0,Drama,,,the prince,Drama,,,,,,,
54,2016-02-19,Forsaken,18000000.0,0.0,0.0,-18000000.0,-1.0,2016,forsaken,tt5127300,Forsaken,Forsaken,2016.0,89.0,Horror,2.1,502.0,forsaken,Horror,,,,,,,
55,1985-06-28,Red Sonja,17900000.0,6905861.0,6908640.0,-10991360.0,-0.6140424581005587,1985,red sonja,,,,,,,,,,Unknown,,,,,,,
56,2012-07-13,Red Lights,17700000.0,49521.0,14518884.0,-3181116.0,-0.17972406779661018,2012,red lights,tt1748179,Red Lights,Red Lights,2012.0,114.0,"Drama,Fantasy,Horror",6.2,55287.0,red lights,Drama,,,,,,,
57,2007-08-17,Superbad,17500000.0,121463226.0,169955142.0,152455142.0,8.7117224,2007,superbad,,,,,,,,,,Unknown,,,,,,,
58,2009-02-20,Madea Goes To Jail,17500000.0,90508336.0,90508336.0,73008336.0,4.171904914285714,2009,madea goes to jail,,,,,,,,,,Unknown,,,,,,,
59,2008-02-14,Step Up 2 the Streets,17500000.0,58017783.0,148586910.0,131086910.0,7.490680571428571,2008,step up 2 the streets,,,,,,,,,,Unknown,,,,,,,
